MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHousingValue
3.125,19.0,6.517667844522968,1.137809187279152,1544.0,2.7279151943462896,41.43,-122.49,0.761
1.6509,45.0,5.332541567695962,1.0641330166270784,1155.0,2.7434679334916865,41.43,-122.38,0.462
1.27,28.0,4.672972972972973,1.1324324324324324,929.0,2.5108108108108107,41.41,-122.37,0.531
1.7448,23.0,5.384615384615385,1.1775147928994083,370.0,2.1893491124260356,41.41,-122.39,0.801
1.1915,45.0,5.594377510040161,1.180722891566265,521.0,2.0923694779116464,41.31,-122.32,0.719
2.1571,13.0,4.713114754098361,1.0512295081967213,1151.0,2.3586065573770494,41.32,-122.3,0.815
2.4526,29.0,5.782051282051282,1.121082621082621,1700.0,2.421652421652422,41.31,-122.3,0.971
2.8036,15.0,5.950282485875706,1.1649717514124294,2147.0,2.4259887005649716,41.38,-122.28,1.101
3.4519,15.0,6.157303370786517,1.1303370786516853,1188.0,2.6696629213483147,41.28,-122.45,1.288
2.0375,26.0,7.12,1.6,55.0,2.2,41.21,-122.34,0.575
2.1898,40.0,5.9154078549848945,1.1661631419939578,725.0,2.190332326283988,41.23,-122.27,0.655
1.5923,52.0,5.537423312883435,1.2085889570552146,1926.0,2.36319018404908,41.2,-122.27,0.56
1.0667,31.0,12.808510638297872,3.25531914893617,112.0,2.382978723404255,41.5,-121.76,0.342
2.2462,52.0,5.692634560906516,1.1671388101983002,1728.0,2.4475920679886687,41.32,-122.09,0.629
5.1014,15.0,6.578947368421052,1.0917559385188635,6456.0,3.0069864927806242,38.12,-122.22,1.795
4.9504,5.0,5.63010752688172,1.0365591397849463,4361.0,3.1261648745519715,38.13,-122.19,2.148
3.1768,31.0,5.010869565217392,1.0942028985507246,1441.0,2.6105072463768115,38.11,-122.21,1.31
3.0962,35.0,5.200980392156863,0.9803921568627451,1189.0,2.9142156862745097,38.11,-122.21,1.246
3.8029,36.0,5.428057553956834,1.0017985611510791,1445.0,2.5989208633093526,38.1,-122.21,1.299
3.1848,43.0,4.946428571428571,0.9005102040816326,968.0,2.4693877551020407,38.11,-122.22,1.127
3.0221,38.0,4.497584541062802,0.8743961352657005,566.0,2.7342995169082127,38.1,-122.22,0.933
2.9469,40.0,5.159919028340081,0.9676113360323887,1275.0,2.580971659919028,38.1,-122.22,1.116
3.1204,44.0,5.295774647887324,1.0586854460093897,1057.0,2.4812206572769955,38.1,-122.22,1.108
3.4559,44.0,5.884765625,1.099609375,1353.0,2.642578125,38.1,-122.22,1.119
2.2734,47.0,6.002777777777778,1.2222222222222223,966.0,2.683333333333333,38.09,-122.22,0.887
3.8667,37.0,5.894736842105263,1.0512820512820513,2083.0,2.8110661268556005,38.09,-122.21,1.27
5.2957,18.0,6.4839319470699435,1.0198487712665407,3205.0,3.0293005671077506,38.09,-122.2,1.719
3.1053,37.0,5.4476744186046515,1.0445736434108528,1574.0,3.050387596899225,38.08,-122.22,0.967
3.436,37.0,5.516826923076923,1.0300480769230769,2920.0,3.5096153846153846,38.08,-122.22,0.948
5.8171,4.0,7.220479704797048,1.1042435424354244,7025.0,3.2403136531365315,38.07,-122.22,2.252
2.2417,48.0,5.048484848484849,1.1393939393939394,652.0,3.9515151515151516,38.09,-122.25,0.879
2.4875,26.0,4.556476683937824,1.033160621761658,2539.0,2.6310880829015546,38.09,-122.23,0.9
2.6098,13.0,5.042553191489362,1.1045328399629972,2957.0,2.7354301572617947,38.07,-122.24,1.625
1.3007,24.0,3.1424870466321244,1.0233160621761659,699.0,1.810880829015544,38.1,-122.26,0.946
1.1835,30.0,3.3505050505050504,1.0686868686868687,1794.0,1.812121212121212,38.1,-122.26,1.333
2.3,52.0,3.5942028985507246,1.2463768115942029,173.0,2.5072463768115942,38.1,-122.25,1.094
2.75,52.0,5.615141955835962,1.1766561514195584,824.0,2.5993690851735014,38.1,-122.25,1.099
2.5042,52.0,4.7633744855967075,1.1440329218106995,1113.0,2.2901234567901234,38.1,-122.25,1.479
2.1411,52.0,4.456582633053221,1.0420168067226891,817.0,2.288515406162465,38.1,-122.25,0.972
2.4201,46.0,4.8913813459268,1.0566706021251475,2240.0,2.644628099173554,38.1,-122.23,0.928
2.9432,49.0,6.029315960912052,1.1596091205211727,849.0,2.765472312703583,38.1,-122.24,1.035
3.0507,52.0,4.427645788336933,1.062634989200864,1277.0,2.7580993520518358,38.11,-122.24,1.073
2.3241,42.0,5.1114369501466275,1.1378299120234605,889.0,2.6070381231671553,38.11,-122.24,0.992
2.5969,47.0,4.843866171003717,1.033457249070632,694.0,2.579925650557621,38.1,-122.23,0.928
4.2308,49.0,6.328671328671328,1.013986013986014,1006.0,2.344988344988345,38.12,-122.23,1.458
4.0,47.0,6.18724279835391,1.0781893004115226,1152.0,2.3703703703703702,38.11,-122.23,1.415
4.775,52.0,6.535603715170279,0.9597523219814241,772.0,2.390092879256966,38.11,-122.24,1.482
3.2664,29.0,5.057899901864573,1.0637880274779195,2459.0,2.4131501472031402,38.13,-122.23,1.429
4.0938,37.0,5.979591836734694,1.0463821892393321,1325.0,2.458256029684601,38.13,-122.24,1.269
4.2902,39.0,5.673040152963671,0.9560229445506692,1243.0,2.376673040152964,38.12,-122.24,1.524
4.0114,42.0,6.68724279835391,1.0493827160493827,578.0,2.3786008230452675,38.12,-122.24,1.669
2.5865,47.0,4.681818181818182,1.0419580419580419,794.0,2.7762237762237763,38.12,-122.25,1.098
2.6133,49.0,5.163755458515284,1.1004366812227073,1131.0,2.46943231441048,38.11,-122.25,1.031
2.1976,52.0,4.590322580645161,1.1370967741935485,1519.0,2.45,38.11,-122.25,0.979
1.9667,52.0,4.087628865979381,1.1134020618556701,505.0,2.6030927835051547,38.11,-122.26,0.938
1.7411,52.0,5.435540069686411,1.2299651567944252,670.0,2.3344947735191637,38.11,-122.26,0.984
2.6708,52.0,4.863894139886578,1.2079395085066162,1238.0,2.340264650283554,38.11,-122.26,1.097
3.1025,28.0,4.854460093896714,1.1486697965571204,1623.0,2.539906103286385,38.12,-122.26,1.037
2.6937,45.0,5.060640732265446,1.1453089244851258,2109.0,2.4130434782608696,38.12,-122.27,1.118
2.7375,42.0,5.137560975609756,1.1385365853658536,3124.0,3.0478048780487805,38.12,-122.27,1.2
4.0515,26.0,5.291845493562231,0.9599427753934192,2388.0,3.4163090128755367,38.15,-122.26,1.219
4.0156,34.0,5.471590909090909,0.9034090909090909,392.0,2.227272727272727,38.14,-122.26,1.347
4.5053,16.0,5.766176470588236,1.0691176470588235,2830.0,4.161764705882353,38.15,-122.26,1.237
5.3785,12.0,5.843648208469055,1.007600434310532,3928.0,4.264929424538545,38.12,-122.32,1.506
1.6368,28.0,4.357446808510638,1.1205673758865249,1375.0,1.950354609929078,38.13,-122.26,0.912
3.724,15.0,5.15127582017011,1.06865127582017,5008.0,3.0425273390036454,38.14,-122.24,1.316
4.4529,10.0,6.006167400881057,1.0466960352422907,4163.0,3.66784140969163,38.15,-122.24,1.441
3.7014,24.0,5.493408662900189,1.0225988700564972,1878.0,3.536723163841808,38.15,-122.25,1.236
5.5138,7.0,6.9498644986449865,1.1111111111111112,2824.0,3.8265582655826558,38.15,-122.22,1.711
1.756,33.0,5.309322033898305,1.0084745762711864,753.0,3.190677966101695,38.15,-122.23,0.864
2.3056,36.0,5.268656716417911,0.9701492537313433,792.0,2.955223880597015,38.14,-122.23,0.904
2.6466,14.0,4.893542757417103,1.024432809773124,1083.0,1.8900523560209423,38.04,-122.15,1.685
3.1373,52.0,4.627450980392157,1.1200980392156863,830.0,2.034313725490196,38.05,-122.16,1.851
4.6776,34.0,5.754137115839243,1.011820330969267,926.0,2.189125295508274,38.05,-122.16,2.083
4.6406,20.0,6.109979633401222,1.0692464358452138,1207.0,2.4582484725050917,38.07,-122.19,2.175
5.3288,10.0,6.196762141967621,1.0572851805728518,2089.0,2.601494396014944,38.07,-122.18,2.018
6.4599,15.0,7.8125,1.0220588235294117,857.0,3.150735294117647,38.07,-122.17,2.197
4.5321,14.0,5.643300798580301,1.0967169476486247,2876.0,2.551907719609583,38.07,-122.16,1.903
4.4397,16.0,5.615015974440895,1.0,1764.0,2.817891373801917,38.06,-122.17,1.871
5.3661,10.0,5.762452107279693,1.0191570881226053,1381.0,2.6455938697318007,38.06,-122.15,1.958
6.4232,7.0,6.707512764405544,1.0145878920495988,8276.0,3.0182348650619986,38.08,-122.17,2.292
4.4821,5.0,6.05506329113924,1.0943037974683545,4620.0,2.9240506329113924,38.1,-122.2,2.1
6.3735,8.0,5.339130434782609,1.0260869565217392,278.0,2.417391304347826,38.09,-122.19,1.663
3.2891,27.0,5.240331491712707,1.0662983425414365,1756.0,2.425414364640884,38.05,-122.14,1.506
4.6761,31.0,5.649501661129568,1.0232558139534884,1750.0,2.9069767441860463,38.07,-122.14,1.431
2.3929,11.0,4.912408759124087,1.0583941605839415,318.0,2.321167883211679,38.09,-122.11,1.225
3.3281,40.0,5.847908745247148,0.9695817490494296,669.0,2.543726235741445,38.26,-122.13,1.702
6.5891,17.0,7.254464285714286,1.0669642857142858,703.0,3.138392857142857,38.29,-122.15,3.288
8.0113,18.0,7.233333333333333,0.9814814814814815,658.0,2.437037037037037,38.29,-122.18,3.93
7.2589,21.0,8.035714285714286,1.1071428571428572,812.0,2.6363636363636362,38.23,-122.18,3.204
5.3345,4.0,7.209251101321586,1.0903083700440528,1497.0,3.297356828193833,38.16,-122.14,1.761
5.2523,7.0,6.335913312693498,1.0077399380804954,2228.0,3.4489164086687305,38.17,-122.18,1.613
6.0487,15.0,7.616883116883117,0.948051948051948,450.0,2.9220779220779223,38.26,-122.07,1.977
5.3102,13.0,7.494404883011191,1.0600203458799593,3193.0,3.2482197355035605,38.24,-122.1,1.95
5.0672,14.0,7.075664621676892,1.01840490797546,3196.0,3.2678936605316973,38.27,-122.06,1.713
4.3586,8.0,5.744265080713679,1.048428207306712,3237.0,2.750212404418012,38.27,-122.07,1.734
6.8872,2.0,10.27217125382263,1.311926605504587,2012.0,3.076452599388379,38.3,-122.08,3.052
3.676,12.0,4.790322580645161,0.9863523573200993,2129.0,2.641439205955335,38.28,-122.04,1.35
5.2527,25.0,6.770491803278689,1.0102459016393444,1464.0,3.0,38.28,-122.04,1.306
4.4882,15.0,6.573264781491003,1.070694087403599,2418.0,3.107969151670951,38.28,-122.03,1.44
6.6779,5.0,7.507177033492823,0.9521531100478469,713.0,3.411483253588517,38.3,-122.03,2.239
4.962,3.0,6.6635071090047395,1.128909952606635,3238.0,3.0691943127962085,38.28,-122.0,1.617
5.4399,4.0,7.388888888888889,1.0867003367003367,4010.0,3.3754208754208754,38.29,-121.98,1.871
2.5313,36.0,6.261904761904762,1.7380952380952381,88.0,2.0952380952380953,38.15,-121.99,1.625
2.6827,32.0,5.487179487179487,1.0205128205128204,631.0,3.235897435897436,38.26,-122.05,0.989
3.815,37.0,5.783549783549783,1.0865800865800865,680.0,2.9437229437229435,38.25,-122.05,0.99
3.3153,36.0,6.100671140939597,1.0838926174496644,953.0,3.197986577181208,38.25,-122.06,0.99
3.3598,34.0,5.087947882736156,0.9413680781758957,898.0,2.9250814332247557,38.25,-122.06,1.072
3.3839,36.0,5.621621621621622,0.9954954954954955,672.0,3.027027027027027,38.26,-122.06,1.059
3.5464,15.0,5.06509253350351,1.0433950223356732,4390.0,2.801531589023612,38.24,-122.07,1.298
2.8438,38.0,4.7795275590551185,0.9606299212598425,632.0,2.4881889763779528,38.25,-122.04,0.942
6.2299,39.0,5.2368421052631575,0.9473684210526315,101.0,2.6578947368421053,38.25,-122.05,1.054
2.7885,34.0,4.384068278805121,0.9985775248933144,1795.0,2.5533428165007113,38.26,-122.04,1.059
2.7167,37.0,4.339483394833948,1.0738007380073802,648.0,2.3911439114391144,38.25,-122.04,0.922
3.0938,32.0,4.7176470588235295,1.1254901960784314,571.0,2.23921568627451,38.25,-122.04,1.104
2.4,52.0,5.490566037735849,1.2358490566037736,241.0,2.2735849056603774,38.25,-122.04,1.25
3.0912,21.0,5.225127087872186,1.028322440087146,3927.0,2.8518518518518516,38.26,-122.05,1.263
3.1853,16.0,4.636363636363637,1.0397387044093631,4508.0,2.4540010887316277,38.27,-122.04,1.296
2.7284,24.0,4.897400820793433,1.0054719562243501,1959.0,2.679890560875513,38.27,-122.03,1.185
2.9576,25.0,4.566765578635015,1.0346191889218594,2685.0,2.655786350148368,38.26,-122.03,1.085
2.5896,27.0,4.598930481283422,1.0521390374331552,2085.0,2.787433155080214,38.26,-122.02,1.047
3.1389,35.0,4.813895781637717,0.9528535980148883,1177.0,2.9205955334987594,38.25,-122.03,1.011
3.2115,20.0,5.263529411764706,1.091764705882353,1169.0,2.7505882352941176,38.27,-122.02,0.991
3.2061,20.0,5.005134788189987,0.9794608472400513,2198.0,2.821566110397946,38.26,-122.02,1.204
4.0619,17.0,5.979605263157895,1.0144736842105264,4758.0,3.1302631578947366,38.27,-122.01,1.266
3.6335,8.0,5.059440559440559,1.0524475524475525,1566.0,2.737762237762238,38.26,-122.02,1.316
5.2636,1.0,7.6940298507462686,1.2798507462686568,872.0,3.253731343283582,38.23,-122.0,1.913
5.4074,16.0,7.076923076923077,1.0512820512820513,495.0,3.173076923076923,38.24,-122.03,1.577
1.6875,22.0,4.307332293291732,1.1809672386895476,2612.0,4.074882995319813,38.24,-122.04,0.875
1.9954,30.0,4.751141552511416,1.0410958904109588,1005.0,2.2945205479452055,38.24,-122.04,0.929
4.0905,13.0,6.197026022304833,1.0055762081784387,1923.0,3.574349442379182,38.25,-122.03,1.348
3.8583,11.0,5.832591273374889,1.0231522707034728,3570.0,3.178984861976848,38.25,-122.01,1.379
4.6779,16.0,5.875,0.9836956521739131,792.0,4.304347826086956,38.25,-122.01,1.313
3.1176,10.0,5.214452214452215,1.0582750582750582,1255.0,2.9254079254079253,38.25,-122.02,1.265
4.9222,7.0,6.279615795090715,1.0101387406616862,6657.0,3.5522945570971185,38.25,-122.0,1.429
4.9103,4.0,5.502212389380531,0.9734513274336283,1545.0,3.418141592920354,38.25,-121.98,1.404
4.5987,12.0,6.527646129541864,1.1216429699842023,2087.0,3.296998420221169,38.26,-122.01,1.397
3.1979,16.0,5.723374827109267,1.0484094052558783,1762.0,2.437067773167358,38.27,-121.99,1.375
6.0842,18.0,7.675,1.05,368.0,3.066666666666667,38.26,-121.99,2.611
2.5681,35.0,5.050650557620818,1.0343866171003717,9879.0,4.590613382899628,38.27,-121.94,0.813
2.8357,17.0,5.308255659121172,1.059254327563249,2899.0,1.930093209054594,38.37,-121.94,1.201
3.2396,14.0,5.092511013215859,0.9515418502202643,574.0,2.5286343612334803,38.37,-121.94,1.438
1.0208,25.0,3.5,0.9230769230769231,71.0,1.3653846153846154,38.38,-121.94,0.786
5.0346,2.0,8.813167259786477,1.3078291814946619,1791.0,3.1868327402135233,38.36,-121.94,2.051
4.6719,17.0,5.980327868852459,1.140983606557377,934.0,3.0622950819672132,38.48,-121.99,2.5
4.9773,12.0,7.302180685358255,1.102803738317757,1035.0,3.2242990654205608,38.44,-122.01,2.812
4.945,11.0,6.661971830985915,1.0070422535211268,1331.0,3.124413145539906,38.41,-122.0,2.984
3.4741,17.0,5.481149012567325,1.0682226211849193,1434.0,2.5745062836624775,38.41,-122.07,2.458
5.1534,19.0,5.6280373831775705,1.0299065420560747,1665.0,3.1121495327102804,38.43,-121.95,2.328
4.5,15.0,6.072115384615385,1.0144230769230769,665.0,3.1971153846153846,38.41,-121.94,2.609
2.7051,26.0,5.602179836512262,1.125340599455041,933.0,2.542234332425068,38.37,-121.92,1.938
6.0252,15.0,7.958217270194986,1.0389972144846797,1325.0,3.6908077994428967,38.34,-121.96,1.517
3.6036,14.0,4.577677224736048,1.0256410256410255,1597.0,2.4087481146304675,38.34,-121.96,1.435
5.8269,16.0,7.136986301369863,1.0,1099.0,3.7636986301369864,38.35,-121.95,1.502
4.412,8.0,5.548330404217926,0.9824253075571178,1758.0,3.0896309314586996,38.35,-121.94,1.401
6.1112,2.0,7.153277931671283,1.046168051708218,3481.0,3.2142197599261313,38.34,-121.92,1.81
4.2324,9.0,6.118727050183598,1.069767441860465,2687.0,3.2888616891064872,38.34,-121.95,1.421
4.976,3.0,6.57201646090535,1.0345679012345679,3664.0,3.0156378600823044,38.33,-121.96,1.583
4.0458,12.0,5.253073770491803,1.0225409836065573,2749.0,2.8165983606557377,38.32,-121.96,1.306
4.875,25.0,5.78125,1.0,85.0,2.65625,38.31,-121.93,2.5
10.2264,45.0,3.1666666666666665,0.8333333333333334,7460.0,1243.3333333333333,38.32,-121.98,1.375
2.433,33.0,5.334975369458128,1.0689655172413792,562.0,2.768472906403941,38.36,-121.98,1.017
2.4659,45.0,5.5736677115987465,1.0626959247648904,839.0,2.6300940438871474,38.35,-121.99,1.029
2.5707,38.0,5.511494252873563,1.0459770114942528,745.0,2.1408045977011496,38.35,-122.0,1.26
4.2115,34.0,5.474747474747475,0.9444444444444444,561.0,2.8333333333333335,38.35,-122.0,1.189
3.6176,24.0,6.478260869565218,1.008695652173913,300.0,2.608695652173913,38.35,-122.0,1.585
3.8651,18.0,6.436154949784792,1.0373027259684362,1600.0,2.2955523672883786,38.35,-122.01,1.897
7.1053,15.0,6.52054794520548,0.9178082191780822,213.0,2.9178082191780823,38.36,-122.01,3.152
4.163,30.0,4.0,1.0,103.0,2.942857142857143,38.36,-121.98,1.125
3.7388,17.0,5.0026431718061675,0.9832599118942731,3182.0,2.80352422907489,38.35,-121.97,1.22
4.5568,11.0,4.934210526315789,1.049342105263158,899.0,2.9572368421052633,38.34,-121.97,1.272
4.0938,20.0,5.66,1.064,667.0,2.668,38.35,-121.96,1.173
3.89,7.0,4.689458689458689,0.9943019943019943,1911.0,2.7222222222222223,38.34,-121.96,1.403
2.7434,11.0,4.622478386167147,1.138328530259366,1772.0,2.553314121037464,38.36,-121.96,2.188
4.4375,16.0,6.126353790613718,0.9638989169675091,832.0,3.003610108303249,38.35,-121.98,1.326
4.0536,13.0,5.54601226993865,1.030674846625767,2022.0,3.1012269938650308,38.34,-121.98,1.348
4.0329,16.0,5.8275,1.125,1074.0,2.685,38.34,-121.97,1.268
2.5938,18.0,4.470588235294118,1.0565167243367934,2386.0,2.7520184544406,38.34,-121.98,1.295
4.0433,16.0,5.7421875,1.01953125,748.0,2.921875,38.34,-121.99,1.322
4.2137,13.0,5.1537242472266245,0.9667194928684627,1915.0,3.03486529318542,38.34,-121.99,1.517
5.5435,34.0,6.084507042253521,0.9154929577464789,208.0,2.9295774647887325,38.35,-122.0,1.36
6.0704,16.0,7.40117994100295,1.079646017699115,1043.0,3.0766961651917404,38.38,-122.0,1.734
5.778,16.0,7.413729128014842,1.0204081632653061,1673.0,3.103896103896104,38.37,-122.01,1.757
4.9583,28.0,6.759450171821306,1.0824742268041236,734.0,2.52233676975945,38.36,-122.01,1.462
6.0767,16.0,5.572413793103448,0.9448275862068966,371.0,2.5586206896551724,38.38,-122.02,2.164
6.4894,16.0,7.381656804733728,0.9792899408284024,1118.0,3.3076923076923075,38.37,-122.02,1.98
5.9441,15.0,6.87719298245614,0.9707602339181286,485.0,2.8362573099415203,38.36,-122.01,2.282
5.1781,3.0,7.107116104868914,1.0614232209737828,4095.0,3.067415730337079,38.39,-121.98,1.919
2.8438,21.0,4.714953271028038,1.0514018691588785,2018.0,3.143302180685358,38.37,-121.98,1.115
2.1067,24.0,4.2404181184668985,1.0975609756097562,1538.0,2.6794425087108014,38.36,-121.98,1.011
3.625,18.0,6.469135802469136,1.1419753086419753,469.0,2.8950617283950617,38.37,-122.0,1.25
3.2768,35.0,6.035398230088496,0.9977876106194691,1290.0,2.853982300884956,38.36,-121.99,1.176
2.7262,34.0,5.570264765784114,1.0977596741344195,1390.0,2.830957230142566,38.36,-122.0,1.188
3.5179,33.0,4.709677419354839,1.0,75.0,2.4193548387096775,38.36,-121.99,0.844
3.3438,34.0,5.057239057239057,0.9494949494949495,860.0,2.8956228956228958,38.36,-122.0,1.356
3.3036,26.0,5.45303867403315,1.0055248618784531,1002.0,2.7679558011049723,38.36,-121.82,2.1
3.9309,18.0,6.3188811188811185,1.1566433566433567,2230.0,3.1188811188811187,38.49,-121.81,1.785
3.9306,19.0,6.293577981651376,0.981651376146789,348.0,3.1926605504587156,38.41,-121.76,0.938
3.7061,24.0,5.772189349112426,1.0088757396449703,1140.0,3.3727810650887573,38.45,-121.81,1.285
3.7083,10.0,5.703603603603604,1.063963963963964,3419.0,3.08018018018018,38.46,-121.82,1.548
5.0862,2.0,9.080459770114942,1.5517241379310345,235.0,2.7011494252873565,38.43,-121.85,1.665
4.8611,15.0,6.442065491183879,0.9773299748110831,2540.0,3.198992443324937,38.45,-121.83,1.464
3.2672,32.0,5.204379562043796,1.0705596107055961,1154.0,2.807785888077859,38.45,-121.83,1.075
2.3438,36.0,5.023952095808383,0.9461077844311377,446.0,2.6706586826347305,38.45,-121.83,1.227
2.2244,24.0,4.491408934707904,1.0790378006872852,917.0,3.1512027491408934,38.43,-121.83,0.981
3.9286,30.0,5.732876712328767,1.0171232876712328,756.0,2.589041095890411,38.43,-121.81,1.331
2.625,32.0,5.320284697508897,1.1850533807829182,905.0,3.2206405693950177,38.25,-121.76,2.125
3.2937,33.0,5.317647058823529,1.0676470588235294,824.0,2.4235294117647057,38.16,-121.69,0.964
2.2888,46.0,5.317865429234339,1.0951276102088168,970.0,2.2505800464037122,38.16,-121.69,0.949
3.0288,40.0,5.125506072874494,1.040485829959514,547.0,2.214574898785425,38.13,-121.73,1.644
4.8173,22.0,5.536231884057971,0.9449275362318841,1001.0,2.9014492753623187,38.15,-121.74,1.158
4.2813,33.0,6.340425531914893,1.1170212765957446,212.0,2.25531914893617,38.13,-121.84,0.813
4.5313,25.0,6.795031055900621,1.1718426501035197,1244.0,2.5755693581780537,38.27,-122.42,3.084
3.5647,33.0,5.423357664233577,1.0583941605839415,781.0,2.8503649635036497,38.22,-122.49,2.518
2.7457,37.0,5.632727272727273,1.0945454545454545,863.0,3.138181818181818,38.16,-122.41,2.547
3.5507,24.0,5.121052631578947,1.0526315789473684,718.0,1.8894736842105264,38.3,-122.45,2.579
3.4031,15.0,5.286796536796537,1.0692640692640694,2175.0,2.353896103896104,38.3,-122.47,2.095
4.7356,18.0,6.815668202764977,1.1336405529953917,550.0,2.5345622119815667,38.31,-122.42,3.333
1.9487,25.0,4.670676691729323,1.0751879699248121,1262.0,1.8977443609022557,38.34,-122.44,2.335
2.364,21.0,4.817097415506958,1.1133200795228628,1098.0,2.182902584493042,38.29,-122.46,1.733
